"Timestamp","Temperature_Celsius(℃)","Relative_Humidity(%)"
"2022-10-04 16:39:40","25.4","47"
"2022-10-04 17:39:40","25.2","47"
"2022-10-04 18:39:40","25.1","47"
"2022-10-04 19:39:40","25.1","48"
"2022-10-04 20:39:40","25.5","54"
"2022-10-04 21:39:40","25.2","51"
"2022-10-04 22:39:40","25.2","49"
"2022-10-04 23:39:40","25.2","50"
"2022-10-05 00:39:40","25.2","49"
"2022-10-05 01:39:40","25.2","48"
"2022-10-05 02:39:40","25.2","47"
"2022-10-05 03:39:40","25.0","47"
"2022-10-05 04:39:40","25.0","46"
"2022-10-05 05:39:40","25.0","46"
"2022-10-05 06:39:40","25.0","46"
"2022-10-05 07:39:40","25.0","46"
"2022-10-05 08:39:40","25.0","45"
"2022-10-05 09:39:40","25.1","46"
"2022-10-05 10:39:40","25.1","46"
"2022-10-05 11:39:40","25.1","46"
"2022-10-05 12:39:40","25.2","47"
"2022-10-05 13:39:40","25.2","47"
"2022-10-05 14:39:40","25.2","47"
